file source,DatasetID,MicroplasticID,Scientist,Photo,Colour,SizeMM,Type,FTIR_Plastic,"FTIR_Plastic_Probability score >0,4",FTIR_Polymer,"FTIR_Polymer_Probability score >0,4",FTIR_Polymer_full,FTIR_Polymer_standardised,Match FTIR %,FTIR_MethodUsed,Info
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6937,086_6937_2,gudrun obersteiner; anna noichl; magdalena kraml,win_20240213_15_56_38_pro.jpg,white,1.022,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_1,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_09_45_24_pro.jpg,white,7.793,fragments,yes,na,polypropylene,na,polypropylene,polypropylene,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_2,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_09_51_17_pro.jpg,white,15.425,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_3,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_09_54_10_pro.jpg,white,2.888,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_4,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_09_57_46_pro.jpg,white,3.92,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_5,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_10_01_58_pro.jpg,grey,1.449,pellets,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_6,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_10_10_39_pro.jpg,white,3.431,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_7,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_10_16_45_pro.jpg,brown,3.359,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_8,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_10_21_07_pro.jpg,brown,2.847,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_9,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_10_23_57_pro.jpg,white,2.278,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_10,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_10_28_42_pro.jpg,white,2.954,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_11,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_10_32_13_pro.jpg,yellow,1.499,pellets,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_12,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_10_36_30_pro.jpg,grey,2.833,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_13,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_10_41_46_pro.jpg,yellow,1.531,pellets,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_14,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_10_45_17_pro.jpg,white,1.083,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_15,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_10_49_26_pro.jpg,white,2.789,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_16,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_10_55_25_pro.jpg,white,2.828,filaments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_17,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_10_59_01_pro.jpg,yellow,6.164,fragments,yes,na,polyethylene,na,polyethylene,polyethylene,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_18,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_11_02_44_pro.jpg,white,5.186,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_19,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_11_06_37_pro.jpg,white,2.679,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_20,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_11_09_57_pro.jpg,white,1.807,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_21,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_11_13_38_pro.jpg,white,3.103,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_22,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_11_17_07_pro.jpg,grey,4.108,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_23,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_11_21_13_pro.jpg,white,2.273,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_24,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_11_24_52_pro.jpg,white,3.391,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_25,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_11_28_47_pro.jpg,brown,2.135,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_26,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_11_32_18_pro.jpg,brown,3.82,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_27,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_11_35_52_pro.jpg,white,6.793,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_28,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_11_39_04_pro.jpg,grey,4.123,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_29,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_11_42_28_pro.jpg,brown,4.981,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_30,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_11_45_58_pro.jpg,white,2.711,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_31,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_11_51_04_pro.jpg,brown,2.943,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_32,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_11_55_13_pro.jpg,yellow,1.287,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_33,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_11_58_46_pro.jpg,black,1.799,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_34,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_12_02_56_pro.jpg,grey,2.227,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_35,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_12_07_03_pro.jpg,white,2.897,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_36,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_12_10_34_pro.jpg,white,2.664,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_37,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_12_14_20_pro.jpg,white,1.895,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_38,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_12_17_25_pro.jpg,grey,2.912,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_39,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_12_24_52_pro.jpg,grey,2.334,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_40,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_12_27_40_pro.jpg,white,3.027,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_41,gudrun obersteiner; anna noichl; magdalena kraml,no photo,na,na,na,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_42,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_12_35_04_pro.jpg,white,1.01,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_43,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_12_39_04_pro.jpg,white,1.201,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_44,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_14_19_20_pro.jpg,grey,2.409,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_45,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_14_22_24_pro.jpg,white,2.141,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_46,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_14_26_05_pro.jpg,brown,2.613,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_47,gudrun obersteiner; anna noichl; magdalena kraml,win_20240305_14_35_05_pro.jpg,black,3.375,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_48,gudrun obersteiner; anna noichl; magdalena kraml,win_20240308_13_08_28_pro.jpg,white,2.639,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_49,gudrun obersteiner; anna noichl; magdalena kraml,win_20240308_13_17_38_pro.jpg,white,2.144,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_50,gudrun obersteiner; anna noichl; magdalena kraml,win_20240308_13_21_38_pro.jpg,white,1.813,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_51,gudrun obersteiner; anna noichl; magdalena kraml,win_20240308_13_25_48_pro.jpg,grey,2.619,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_52,gudrun obersteiner; anna noichl; magdalena kraml,win_20240308_13_29_43_pro.jpg,white,2.929,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_53,gudrun obersteiner; anna noichl; magdalena kraml,win_20240308_13_34_38_pro.jpg,grey,2.365,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_54,gudrun obersteiner; anna noichl; magdalena kraml,win_20240308_13_40_10_pro.jpg,white,1.173,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_55,gudrun obersteiner; anna noichl; magdalena kraml,win_20240308_13_44_02_pro.jpg,grey,2.796,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_56,gudrun obersteiner; anna noichl; magdalena kraml,win_20240308_13_48_36_pro.jpg,white,2.439,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_57,gudrun obersteiner; anna noichl; magdalena kraml,win_20240308_13_57_57_pro.jpg,brown,2.352,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_58,gudrun obersteiner; anna noichl; magdalena kraml,win_20240308_14_02_04_pro.jpg,white,1.692,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_59,gudrun obersteiner; anna noichl; magdalena kraml,win_20240308_14_07_52_pro.jpg,white,1.822,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_60,gudrun obersteiner; anna noichl; magdalena kraml,win_20240308_14_11_45_pro.jpg,white,2.226,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_61,gudrun obersteiner; anna noichl; magdalena kraml,win_20240308_14_17_27_pro.jpg,white,1.631,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_62,gudrun obersteiner; anna noichl; magdalena kraml,win_20240308_14_22_39_pro.jpg,grey,1.692,fragments,yes,na,polyethylene,na,polyethylene,polyethylene,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_63,gudrun obersteiner; anna noichl; magdalena kraml,win_20240308_14_26_17_pro.jpg,white,1.431,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_64,gudrun obersteiner; anna noichl; magdalena kraml,win_20240308_14_31_38_pro.jpg,white,1.401,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_65,gudrun obersteiner; anna noichl; magdalena kraml,win_20240308_14_35_59_pro.jpg,white,1.353,films,yes,na,polyethylene,na,polyethylene,polyethylene,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_66,gudrun obersteiner; anna noichl; magdalena kraml,win_20240308_14_40_31_pro.jpg,black,1.078,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_67,gudrun obersteiner; anna noichl; magdalena kraml,win_20240308_14_43_30_pro.jpg,yellow,1.254,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_68,gudrun obersteiner; anna noichl; magdalena kraml,win_20240308_14_48_30_pro.jpg,white,1.155,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_69,gudrun obersteiner; anna noichl; magdalena kraml,win_20240308_14_53_38_pro.jpg,white,1.874,films,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_70,gudrun obersteiner; anna noichl; magdalena kraml,win_20240308_14_58_07_pro.jpg,white,0.476,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
austria_verified_data_plasticpirates_spring2023_autumn2023.xlsx,at_6952,086_6952_71,gudrun obersteiner; anna noichl; magdalena kraml,win_20240308_15_03_27_pro.jpg,black,1.131,fragments,no,na,na,na,na,undefined non-plastic,na,ParticleAnalysisProtocol_Austria,na
